major	0,3,0.000061934844544,0.000221840164162
make	6,24,0.000433543911805,0.001386501026011
makecashonline	0,1,0.000061934844544,0.000110920082081
makes	0,4,0.000061934844544,0.000277300205202
making	3,11,0.000247739378174,0.000665520492485
male	0,3,0.000061934844544,0.000221840164162
malina	4,0,0.000309674222718,0.000055460041040
man	1,3,0.000123869689087,0.000221840164162
manage	2,1,0.000185804533631,0.000110920082081
managed	2,4,0.000185804533631,0.000277300205202
management	40,0,0.002539328626285,0.000055460041040
manager	7,0,0.000495478756348,0.000055460041040
managerial	2,0,0.000185804533631,0.000055460041040
managers	1,0,0.000123869689087,0.000055460041040
manages	2,0,0.000185804533631,0.000055460041040
managing	0,1,0.000061934844544,0.000110920082081
managment	4,0,0.000309674222718,0.000055460041040
mandated	0,1,0.000061934844544,0.000110920082081
manganese	0,1,0.000061934844544,0.000110920082081
manual	0,2,0.000061934844544,0.000166380123121
manufacturers	0,1,0.000061934844544,0.000110920082081
many	3,13,0.000247739378174,0.000776440574566
mark	5,1,0.000371609067261,0.000110920082081
market	9,3,0.000619348445435,0.000221840164162
marketers	0,1,0.000061934844544,0.000110920082081
marketing	6,8,0.000433543911805,0.000499140369364
markets	5,0,0.000371609067261,0.000055460041040
marla	1,0,0.000123869689087,0.000055460041040
martin	6,0,0.000433543911805,0.000055460041040
martina	4,0,0.000309674222718,0.000055460041040
martinez	1,0,0.000123869689087,0.000055460041040
mary	7,0,0.000495478756348,0.000055460041040
maryam	1,0,0.000123869689087,0.000055460041040
mass	0,2,0.000061934844544,0.000166380123121
massey	1,0,0.000123869689087,0.000055460041040
masson	5,0,0.000371609067261,0.000055460041040
master	0,2,0.000061934844544,0.000166380123121
match	1,1,0.000123869689087,0.000110920082081
matches	0,2,0.000061934844544,0.000166380123121
material	0,1,0.000061934844544,0.000110920082081
materials	2,0,0.000185804533631,0.000055460041040
matt	1,0,0.000123869689087,0.000055460041040
matter	2,2,0.000185804533631,0.000166380123121
maureen	5,0,0.000371609067261,0.000055460041040
may	9,10,0.000619348445435,0.000610060451445
maybe	2,2,0.000185804533631,0.000166380123121
mayerbrown	1,0,0.000123869689087,0.000055460041040
mayes	1,0,0.000123869689087,0.000055460041040
mb	0,1,0.000061934844544,0.000110920082081
mc	0,1,0.000061934844544,0.000110920082081
mcbeal	1,0,0.000123869689087,0.000055460041040
mcclankg	1,0,0.000123869689087,0.000055460041040
mccullough	1,0,0.000123869689087,0.000055460041040
mcf	1,0,0.000123869689087,0.000055460041040
mclafferty	1,0,0.000123869689087,0.000055460041040
mclarney	1,0,0.000123869689087,0.000055460041040
mclean	1,0,0.000123869689087,0.000055460041040
mcmullen	2,0,0.000185804533631,0.000055460041040
mcosta	1,0,0.000123869689087,0.000055460041040
mcsherry	1,0,0.000123869689087,0.000055460041040
me	27,23,0.001734175647219,0.001331040984970
mean	0,1,0.000061934844544,0.000110920082081
means	2,3,0.000185804533631,0.000221840164162
meant	1,0,0.000123869689087,0.000055460041040
meanwhile	0,2,0.000061934844544,0.000166380123121
measure	0,1,0.000061934844544,0.000110920082081
measuring	2,0,0.000185804533631,0.000055460041040
mechanism	1,0,0.000123869689087,0.000055460041040
media	0,1,0.000061934844544,0.000110920082081
medical	0,1,0.000061934844544,0.000110920082081
medication	0,1,0.000061934844544,0.000110920082081
medications	0,1,0.000061934844544,0.000110920082081
mediums	0,1,0.000061934844544,0.000110920082081
meet	4,2,0.000309674222718,0.000166380123121
meeting	17,0,0.001114827201784,0.000055460041040
meetings	4,1,0.000309674222718,0.000110920082081
melissa	2,0,0.000185804533631,0.000055460041040
melodick	1,0,0.000123869689087,0.000055460041040
member	0,15,0.000061934844544,0.000887360656647
members	4,5,0.000309674222718,0.000332760246243
membership	0,13,0.000061934844544,0.000776440574566
memo	4,0,0.000309674222718,0.000055460041040
memory	0,3,0.000061934844544,0.000221840164162
men	0,4,0.000061934844544,0.000277300205202
mental	0,1,0.000061934844544,0.000110920082081
mention	0,1,0.000061934844544,0.000110920082081
mentioned	2,2,0.000185804533631,0.000166380123121
merchandise	0,2,0.000061934844544,0.000166380123121
merchandisethat	0,1,0.000061934844544,0.000110920082081
merchant	2,3,0.000185804533631,0.000221840164162
merchants	1,0,0.000123869689087,0.000055460041040
merry	2,0,0.000185804533631,0.000055460041040
message	1,14,0.000123869689087,0.000831900615606
metal	0,1,0.000061934844544,0.000110920082081
metaphors	0,1,0.000061934844544,0.000110920082081
meter	13,0,0.000867087823610,0.000055460041040
meters	3,0,0.000247739378174,0.000055460041040
method	1,0,0.000123869689087,0.000055460041040
methods	0,1,0.000061934844544,0.000110920082081
mexico	0,1,0.000061934844544,0.000110920082081
meyers	1,0,0.000123869689087,0.000055460041040
mg	0,2,0.000061934844544,0.000166380123121
miami	0,1,0.000061934844544,0.000110920082081
michael	7,1,0.000495478756348,0.000110920082081
michelago	0,2,0.000061934844544,0.000166380123121
michele	1,0,0.000123869689087,0.000055460041040
micros	0,2,0.000061934844544,0.000166380123121
microsoft	0,6,0.000061934844544,0.000388220287283
mid	2,1,0.000185804533631,0.000110920082081
midwestern	1,0,0.000123869689087,0.000055460041040
might	4,5,0.000309674222718,0.000332760246243
mighty	0,1,0.000061934844544,0.000110920082081
migraine	0,1,0.000061934844544,0.000110920082081
miguel	1,0,0.000123869689087,0.000055460041040
mike	11,0,0.000743218134522,0.000055460041040
mild	0,2,0.000061934844544,0.000166380123121
milestone	0,1,0.000061934844544,0.000110920082081
millenium	0,1,0.000061934844544,0.000110920082081
million	0,12,0.000061934844544,0.000720980533526
millions	0,2,0.000061934844544,0.000166380123121
mime	0,1,0.000061934844544,0.000110920082081
min	1,1,0.000123869689087,0.000110920082081
mind	0,13,0.000061934844544,0.000776440574566
minds	0,1,0.000061934844544,0.000110920082081
mine	0,3,0.000061934844544,0.000221840164162
mineral	0,2,0.000061934844544,0.000166380123121
minerals	0,4,0.000061934844544,0.000277300205202
mines	0,1,0.000061934844544,0.000110920082081
mini	1,0,0.000123869689087,0.000055460041040
